fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_hyde_smithc,results_espym,results_edwardsj,results_write_ins,results_absentee_hyde_smithc,results_absentee_espym,results_absentee_edwardsj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,state,retrieved_time
28021,Claiborne,4489,0,11,11,Released as a separate subtotal at the end of tabulation,100,4489,>98%,>98% reported,edison,10,unknown,,776,,,555,3907,26,1,0,0,0,0,2020-11-14T22:19:17Z,74.67142,D+75,Espy +75,democrat,mississippi,2020-11-15T00:45:29.491533Z
28023,Clarke,8278,1260,23,23,None,100,8037,>98%,>98% reported,edison,2,some,,708,,,5124,3031,122,1,717,529,14,0,2020-11-14T16:38:47Z,25.28388,R+25,Hyde-Smith +25,republican,mississippi,2020-11-15T00:45:29.491533Z
28025,Clay,10296,2007,14,14,Merged into voters' home precincts and released with cumulative results,100,10296,>98%,>98% reported,edison,10,unknown,,652,,,4006,6171,109,10,822,1164,17,4,2020-11-14T22:23:22Z,21.02758,D+21,Espy +21,democrat,mississippi,2020-11-15T00:45:29.491533Z
28027,Coahoma,8660,0,18,18,Merged into voters' home precincts and released with cumulative results,100,8660,>98%,>98% reported,edison,10,unknown,,,,,2161,6452,46,1,0,0,0,0,2020-11-14T22:25:19Z,49.54965,D+50,Espy +50,democrat,mississippi,2020-11-15T00:45:29.491533Z
28029,Copiah,12915,0,19,19,None,100,12915,>98%,>98% reported,edison,10,unknown,,542,,,6062,6730,118,5,0,0,0,0,2020-11-14T22:27:34Z,5.17228,D+5,Espy +5,democrat,mississippi,2020-11-15T00:45:29.491533Z
28031,Covington,9306,0,14,15,Merged into voters' home precincts and released with cumulative results,100,9104,>98%,>98% reported,edison,2,unknown,,806,,,5566,3602,128,10,0,0,0,0,2020-11-14T16:38:52Z,21.10466,R+21,Hyde-Smith +21,republican,mississippi,2020-11-15T00:45:29.491533Z
28033,DeSoto,74860,0,41,41,Merged into voters' home precincts and released with cumulative results,100,72373,>98%,>98% reported,edison,4,unknown,,1400,,,42559,30508,1738,55,0,0,0,0,2020-11-14T16:38:52Z,16.09805,R+16,Hyde-Smith +16,republican,mississippi,2020-11-15T00:45:29.491533Z
28035,Forrest,31676,0,34,34,None,100,31726,>98%,>98% reported,edison,10,unknown,,1294,,,16079,14871,695,31,0,0,0,0,2020-11-14T22:29:54Z,3.81361,R+4,Hyde-Smith +4,republican,mississippi,2020-11-15T00:45:29.491533Z
28037,Franklin,4464,0,14,14,None,100,4464,>98%,>98% reported,edison,10,unknown,,530,,,2833,1570,54,7,0,0,0,0,2020-11-14T22:32:18Z,28.29301,R+28,Hyde-Smith +28,republican,mississippi,2020-11-15T00:45:29.491533Z
28039,George,10922,0,22,22,Released as a separate subtotal at the end of tabulation,99,11064,>98%,>98% reported,edison,10,unknown,,208,,,8811,1844,260,7,0,0,0,0,2020-11-14T22:34:39Z,63.78868,R+64,Hyde-Smith +64,republican,mississippi,2020-11-15T00:45:29.491533Z
28041,Greene,5726,0,13,13,Released as a precinct at the end of tabulation,98,5816,98%,98% reported,edison,10,unknown,,700,,,4395,1196,129,6,0,0,0,0,2020-11-14T23:06:33Z,55.86797,R+56,Hyde-Smith +56,republican,mississippi,2020-11-15T00:45:29.491533Z
28043,Grenada,7805,0,13,13,None,71,11039,71%,71% reported,edison,2,unknown,,1570,,,4531,3145,125,4,0,0,0,0,2020-11-14T16:38:57Z,17.75785,R+18,Hyde-Smith +18,republican,mississippi,2020-11-15T00:45:29.491533Z
28045,Hancock,20761,0,25,25,None,99,20957,>98%,>98% reported,edison,10,unknown,,860,,,14537,5651,573,0,0,0,0,0,2020-11-14T23:08:07Z,42.80141,R+43,Hyde-Smith +43,republican,mississippi,2020-11-15T00:45:29.491533Z
28047,Harrison,75776,0,53,53,None,100,75865,>98%,>98% reported,edison,10,unknown,,2776,,,43180,30367,2152,77,0,0,0,0,2020-11-14T23:11:38Z,16.90905,R+17,Hyde-Smith +17,republican,mississippi,2020-11-15T00:45:29.491533Z
28049,Hinds,81778,0,108,108,Merged into voters' home precincts and released with cumulative results,70,117140,70%,70% reported,edison,2,unknown,,2988,,,19840,61082,818,38,0,0,0,0,2020-11-14T16:38:59Z,50.43166,D+50,Espy +50,democrat,mississippi,2020-11-15T00:45:29.491533Z
28051,Holmes,6490,0,15,15,None,99,6542,>98%,>98% reported,edison,6,none,,726,,,1066,5384,36,4,0,0,0,0,2020-11-14T16:39:00Z,66.53313,D+67,Espy +67,democrat,mississippi,2020-11-15T00:45:29.491533Z
28053,Humphreys,4163,0,13,13,Merged into voters' home precincts and released with cumulative results,100,4164,>98%,>98% reported,edison,6,all,,214,,,1020,3113,29,1,0,0,0,0,2020-11-14T16:39:00Z,50.27624,D+50,Espy +50,democrat,mississippi,2020-11-15T00:45:29.491533Z
28055,Issaquena,682,0,5,5,None,100,640,>98%,>98% reported,edison,4,all,,64,,,309,367,5,1,0,0,0,0,2020-11-14T16:39:01Z,8.5044,D+9,Espy +9,democrat,mississippi,2020-11-15T00:45:29.491533Z
28057,Itawamba,10681,0,28,28,Merged into voters' home precincts and released with cumulative results,100,9861,>98%,>98% reported,edison,4,some,,362,,,8767,1655,247,12,0,0,0,0,2020-11-14T16:39:02Z,66.58553,R+67,Hyde-Smith +67,republican,mississippi,2020-11-15T00:45:29.491533Z
28059,Jackson,45102,0,32,32,None,100,39881,>98%,>98% reported,edison,6,unknown,,1386,,,30020,13816,1204,62,0,0,0,0,2020-11-14T16:39:03Z,35.92745,R+36,Hyde-Smith +36,republican,mississippi,2020-11-15T00:45:29.491533Z
28061,Jasper,8754,0,17,17,Merged into voters' home precincts and released with cumulative results,100,8754,>98%,>98% reported,edison,10,unknown,,592,,,4102,4556,92,4,0,0,0,0,2020-11-14T23:13:53Z,5.1862,D+5,Espy +5,democrat,mississippi,2020-11-15T00:45:29.491533Z
28065,Jeff Davis,6202,4643,17,17,None,100,6213,>98%,>98% reported,edison,10,unknown,,578,,,2400,3758,44,0,1822,2787,34,0,2020-11-14T23:15:43Z,21.89616,D+22,Espy +22,democrat,mississippi,2020-11-15T00:45:29.491533Z
28063,Jefferson,3913,0,12,12,None,100,3601,>98%,>98% reported,edison,4,some,,600,,,475,3426,12,0,0,0,0,0,2020-11-14T16:39:05Z,75.41528,D+75,Espy +75,democrat,mississippi,2020-11-15T00:45:29.491533Z
28067,Jones,29980,0,37,37,None,100,30091,>98%,>98% reported,edison,10,some,,1822,,,19917,9422,641,0,0,0,0,0,2020-11-14T21:47:15Z,35.00667,R+35,Hyde-Smith +35,republican,mississippi,2020-11-15T00:45:29.491533Z
28069,Kemper,3924,0,14,14,None,96,4104,96%,96% reported,edison,4,none,,966,,,1550,2337,36,1,0,0,0,0,2020-11-14T16:39:08Z,20.05607,D+20,Espy +20,democrat,mississippi,2020-11-15T00:45:29.491533Z
28071,Lafayette,23365,0,18,18,Merged into voters' home precincts and released with cumulative results,100,19891,>98%,>98% reported,edison,4,some,,2116,,,12127,10806,432,0,0,0,0,0,2020-11-14T16:39:09Z,5.65376,R+6,Hyde-Smith +6,republican,mississippi,2020-11-15T00:45:29.491533Z
28073,Lamar,28469,0,23,23,Released as a separate subtotal at the end of tabulation,100,25204,>98%,>98% reported,edison,4,unknown,,946,,,19588,8157,693,31,0,0,0,0,2020-11-14T16:39:10Z,40.15245,R+40,Hyde-Smith +40,republican,mississippi,2020-11-15T00:45:29.491533Z
28075,Lauderdale,30689,0,38,40,Merged into voters' home precincts and released with cumulative results,96,31920,96%,96% reported,edison,2,unknown,,2082,,,16943,13236,493,17,0,0,0,0,2020-11-14T16:39:12Z,12.07925,R+12,Hyde-Smith +12,republican,mississippi,2020-11-15T00:45:29.491533Z
28077,Lawrence,6547,976,24,24,None,100,6547,>98%,>98% reported,edison,6,all,,602,,,4193,2295,56,3,554,415,7,0,2020-11-14T16:39:14Z,28.99038,R+29,Hyde-Smith +29,republican,mississippi,2020-11-15T00:45:29.491533Z
28079,Leake,8404,0,19,19,None,96,8748,96%,96% reported,edison,4,all,,646,,,4746,3567,88,3,0,0,0,0,2020-11-14T16:39:14Z,14.02903,R+14,Hyde-Smith +14,republican,mississippi,2020-11-15T00:45:29.491533Z
28081,Lee,31657,0,36,36,Merged into voters' home precincts and released with cumulative results,82,38837,82%,82% reported,edison,4,none,,1452,,,19938,10996,680,43,0,0,0,0,2020-11-14T16:39:15Z,28.24652,R+28,Hyde-Smith +28,republican,mississippi,2020-11-15T00:45:29.491533Z
28083,Leflore,8181,0,18,18,None,100,8181,>98%,>98% reported,edison,6,none,,646,,,2434,5693,52,2,0,0,0,0,2020-11-14T16:39:15Z,39.83621,D+40,Espy +40,democrat,mississippi,2020-11-15T00:45:29.491533Z
28085,Lincoln,14215,0,30,30,None,86,16621,86%,86% reported,edison,2,unknown,,1042,,,9886,4173,148,8,0,0,0,0,2020-11-14T16:39:16Z,40.18994,R+40,Hyde-Smith +40,republican,mississippi,2020-11-15T00:45:29.491533Z
28087,Lowndes,26957,26957,20,20,None,100,26957,>98%,>98% reported,edison,6,all,,1206,,,12918,13657,367,15,12918,13657,367,15,2020-11-14T16:39:17Z,2.7414,D+3,Espy +3,democrat,mississippi,2020-11-15T00:45:29.491533Z
28089,Madison,45773,0,43,43,None,100,45773,>98%,>98% reported,edison,6,none,,2144,,,25209,19790,736,38,0,0,0,0,2020-11-14T16:39:18Z,11.83886,R+12,Hyde-Smith +12,republican,mississippi,2020-11-15T00:45:29.491533Z
28091,Marion,11319,0,22,22,None,91,12396,91%,91% reported,edison,4,unknown,,980,,,7384,3751,178,6,0,0,0,0,2020-11-14T16:39:20Z,32.09647,R+32,Hyde-Smith +32,republican,mississippi,2020-11-15T00:45:29.491533Z
28093,Marshall,12962,0,24,24,Merged into voters' home precincts and released with cumulative results,82,15815,82%,82% reported,edison,2,none,,920,,,6004,6764,192,2,0,0,0,0,2020-11-14T16:39:20Z,5.86329,D+6,Espy +6,democrat,mississippi,2020-11-15T00:45:29.491533Z
28095,Monroe,14382,0,26,26,None,84,17132,84%,84% reported,edison,4,none,,978,,,9033,5056,284,9,0,0,0,0,2020-11-14T16:39:21Z,27.65262,R+28,Hyde-Smith +28,republican,mississippi,2020-11-15T00:45:29.491533Z
28097,Montgomery,5003,0,15,15,None,100,5003,>98%,>98% reported,edison,6,all,,726,,,2692,2224,84,3,0,0,0,0,2020-11-14T16:39:22Z,9.35439,R+9,Hyde-Smith +9,republican,mississippi,2020-11-15T00:45:29.491533Z
28099,Neshoba,11618,0,27,27,None,100,11155,>98%,>98% reported,edison,4,all,,468,,,7788,3589,234,7,0,0,0,0,2020-11-14T16:39:23Z,36.14219,R+36,Hyde-Smith +36,republican,mississippi,2020-11-15T00:45:29.491533Z
28101,Newton,8628,0,16,16,Merged into voters' home precincts and released with cumulative results,87,9901,87%,87% reported,edison,4,unknown,,568,,,5738,2723,163,4,0,0,0,0,2020-11-14T16:39:24Z,34.94437,R+35,Hyde-Smith +35,republican,mississippi,2020-11-15T00:45:29.491533Z
28103,Noxubee,3971,1282,8,8,Merged into voters' home precincts and released with cumulative results,100,3981,>98%,>98% reported,edison,6,none,,382,,,994,2959,18,0,171,1108,3,0,2020-11-14T16:39:25Z,49.48376,D+49,Espy +49,democrat,mississippi,2020-11-15T00:45:29.491533Z
28105,Oktibbeha,19706,0,20,20,Released as a separate subtotal at the end of tabulation,100,17649,>98%,>98% reported,edison,2,some,,1134,,,8561,10828,311,6,0,0,0,0,2020-11-14T16:39:27Z,11.50411,D+12,Espy +12,democrat,mississippi,2020-11-15T00:45:29.491533Z
28107,Panola,15397,0,21,21,Merged into voters' home precincts AFTER election night,100,12688,>98%,>98% reported,edison,6,unknown,,1296,,,7350,7822,213,12,0,0,0,0,2020-11-14T16:39:28Z,3.06553,D+3,Espy +3,democrat,mississippi,2020-11-15T00:45:29.491533Z
28109,Pearl River,23285,0,26,26,Merged into voters' home precincts and released with cumulative results,100,22505,>98%,>98% reported,edison,2,unknown,,1048,,,17541,4959,763,22,0,0,0,0,2020-11-14T16:39:29Z,54.03479,R+54,Hyde-Smith +54,republican,mississippi,2020-11-15T00:45:29.491533Z
28111,Perry,5805,0,15,15,Merged into voters' home precincts and released with cumulative results,100,5794,>98%,>98% reported,edison,4,all,,400,,,4143,1525,136,1,0,0,0,0,2020-11-14T16:39:29Z,45.09905,R+45,Hyde-Smith +45,republican,mississippi,2020-11-15T00:45:29.491533Z
28113,Pike,17362,0,25,25,None,100,14601,>98%,>98% reported,edison,4,some,,1376,,,8044,9048,257,13,0,0,0,0,2020-11-14T21:50:42Z,5.78274,D+6,Espy +6,democrat,mississippi,2020-11-15T00:45:29.491533Z
28115,Pontotoc,14148,0,28,28,Merged into voters' home precincts and released with cumulative results,100,13148,>98%,>98% reported,edison,4,all,,602,,,10696,3110,329,13,0,0,0,0,2020-11-14T16:39:31Z,53.61889,R+54,Hyde-Smith +54,republican,mississippi,2020-11-15T00:45:29.491533Z
28117,Prentiss,10485,0,15,15,None,99,10539,>98%,>98% reported,edison,6,all,,438,,,7568,2680,226,11,0,0,0,0,2020-11-14T16:39:31Z,46.61898,R+47,Hyde-Smith +47,republican,mississippi,2020-11-15T00:45:29.491533Z
28119,Quitman,3218,0,10,10,Merged into voters' home precincts and released with cumulative results,100,3218,>98%,>98% reported,edison,6,none,,1586,,,878,2292,48,0,0,0,0,0,2020-11-14T16:39:32Z,43.94034,D+44,Espy +44,democrat,mississippi,2020-11-15T00:45:29.491533Z
28121,Rankin,70481,0,48,48,None,100,70560,>98%,>98% reported,edison,4,some,,3512,,,48502,20315,1664,0,0,0,0,0,2020-11-14T21:45:07Z,39.99234,R+40,Hyde-Smith +40,republican,mississippi,2020-11-15T00:45:29.491533Z
28123,Scott,9377,0,23,23,None,86,10909,86%,86% reported,edison,4,none,,356,,,5373,3865,138,1,0,0,0,0,2020-11-14T16:39:33Z,16.0819,R+16,Hyde-Smith +16,republican,mississippi,2020-11-15T00:45:29.491533Z
28125,Sharkey,2155,0,10,10,Released with cumulative results periodically election night,100,2157,>98%,>98% reported,edison,6,all,,144,,,661,1487,7,0,0,0,0,0,2020-11-14T16:39:34Z,38.32947,D+38,Espy +38,democrat,mississippi,2020-11-15T00:45:29.491533Z
28127,Simpson,10038,0,23,23,None,84,11929,84%,84% reported,edison,4,none,,558,,,6308,3612,115,3,0,0,0,0,2020-11-14T16:39:36Z,26.85794,R+27,Hyde-Smith +27,republican,mississippi,2020-11-15T00:45:29.491533Z
28129,Smith,7259,0,18,18,Merged into voters' home precincts and released with cumulative results,100,7285,>98%,>98% reported,edison,6,all,,678,,,5457,1690,112,0,0,0,0,0,2020-11-14T16:39:36Z,51.8942,R+52,Hyde-Smith +52,republican,mississippi,2020-11-15T00:45:29.491533Z
28131,Stone,6527,0,15,15,Merged into voters' home precincts and released with cumulative results,100,6546,>98%,>98% reported,edison,6,all,,338,,,4914,1435,178,0,0,0,0,0,2020-11-14T16:39:37Z,53.30167,R+53,Hyde-Smith +53,republican,mississippi,2020-11-15T00:45:29.491533Z
28133,Sunflower,9624,0,17,17,None,100,9121,>98%,>98% reported,edison,4,unknown,,234,,,2609,6973,42,0,0,0,0,0,2020-11-14T16:39:38Z,45.34497,D+45,Espy +45,democrat,mississippi,2020-11-15T00:45:29.491533Z
28135,Tallahatchie,5690,0,21,21,Merged into voters' home precincts and released with cumulative results,90,6333,90%,90% reported,edison,2,unknown,,916,,,2309,3316,64,1,0,0,0,0,2020-11-14T16:39:38Z,17.69772,D+18,Espy +18,democrat,mississippi,2020-11-15T00:45:29.491533Z
28137,Tate,12882,0,20,20,None,100,12563,>98%,>98% reported,edison,4,unknown,,602,,,7988,4631,252,11,0,0,0,0,2020-11-14T16:39:38Z,26.05962,R+26,Hyde-Smith +26,republican,mississippi,2020-11-15T00:45:29.491533Z
28139,Tippah,9933,0,24,24,None,100,9352,>98%,>98% reported,edison,2,unknown,,540,,,7336,2393,204,0,0,0,0,0,2020-11-14T16:39:39Z,49.76341,R+50,Hyde-Smith +50,republican,mississippi,2020-11-15T00:45:29.491533Z
28141,Tishomingo,8983,0,14,14,Merged into voters' home precincts and released with cumulative results,100,8477,>98%,>98% reported,edison,2,none,,594,,,7149,1575,252,7,0,0,0,0,2020-11-14T16:38:24Z,62.05054,R+62,Hyde-Smith +62,republican,mississippi,2020-11-15T00:45:29.491533Z
28143,Tunica,3501,0,12,12,Merged into voters' home precincts and released with cumulative results,98,3560,98%,98% reported,edison,2,unknown,,230,,,803,2656,42,0,0,0,0,0,2020-11-14T16:38:27Z,52.92773,D+53,Espy +53,democrat,mississippi,2020-11-15T00:45:29.491533Z
28145,Union,12656,0,20,20,Merged into voters' home precincts and released with cumulative results,100,11642,>98%,>98% reported,edison,2,none,,700,,,9572,2660,424,0,0,0,0,0,2020-11-14T16:38:28Z,54.61441,R+55,Hyde-Smith +55,republican,mississippi,2020-11-15T00:45:29.491533Z
28147,Walthall,5696,0,20,20,None,77,7353,77%,77% reported,edison,2,unknown,,466,,,3254,2367,71,4,0,0,0,0,2020-11-14T16:38:30Z,15.57233,R+16,Hyde-Smith +16,republican,mississippi,2020-11-15T00:45:29.491533Z
28149,Warren,21112,0,23,23,None,100,20831,>98%,>98% reported,edison,2,unknown,,1150,,,9783,11084,244,1,0,0,0,0,2020-11-14T16:38:31Z,6.16237,D+6,Espy +6,democrat,mississippi,2020-11-15T00:45:29.491533Z
28151,Washington,10505,0,19,19,None,66,16016,66%,66% reported,edison,4,unknown,,914,,,3810,6596,90,9,0,0,0,0,2020-11-14T16:38:32Z,26.5207,D+27,Espy +27,democrat,mississippi,2020-11-15T00:45:29.491533Z
28153,Wayne,10009,0,22,22,Merged into voters' home precincts and released with cumulative results,100,10009,>98%,>98% reported,edison,6,all,,850,,,5940,3921,143,5,0,0,0,0,2020-11-14T16:38:33Z,20.17185,R+20,Hyde-Smith +20,republican,mississippi,2020-11-15T00:45:29.491533Z
28155,Webster,5328,0,17,17,Merged into voters' home precincts and released with cumulative results,100,5347,>98%,>98% reported,edison,6,all,,262,,,4038,1177,107,6,0,0,0,0,2020-11-14T16:38:33Z,53.69745,R+54,Hyde-Smith +54,republican,mississippi,2020-11-15T00:45:29.491533Z
28157,Wilkinson,4045,0,9,9,None,100,3942,>98%,>98% reported,edison,2,none,,326,,,1282,2683,79,1,0,0,0,0,2020-11-14T16:38:34Z,34.63535,D+35,Espy +35,democrat,mississippi,2020-11-15T00:45:29.491533Z
28159,Winston,9204,0,12,12,Merged into voters' home precincts and released with cumulative results,96,9572,96%,96% reported,edison,2,some,,794,,,4820,4267,114,3,0,0,0,0,2020-11-14T16:38:35Z,6.00826,R+6,Hyde-Smith +6,republican,mississippi,2020-11-15T00:45:29.491533Z
28161,Yalobusha,6481,0,12,12,None,100,6187,>98%,>98% reported,edison,4,some,,552,,,3404,2985,88,4,0,0,0,0,2020-11-14T16:38:35Z,6.46505,R+6,Hyde-Smith +6,republican,mississippi,2020-11-15T00:45:29.491533Z
28163,Yazoo,9001,0,23,23,Merged into voters' home precincts and released with cumulative results,95,9440,95%,95% reported,edison,2,none,,470,,,4112,4811,74,4,0,0,0,0,2020-11-14T16:38:37Z,7.7658,D+8,Espy +8,democrat,mississippi,2020-11-15T00:45:29.491533Z
