fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_hyde_smithc,results_espym,results_edwardsj,results_write_ins,results_absentee_hyde_smithc,results_absentee_espym,results_absentee_edwardsj,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,state,retrieved_time
28023,Clarke,8278,1260,23,23,None,100,8035,>98%,>98% reported,edison,2,some,,708,,,5124,3031,122,1,717,529,14,0,2020-11-14T16:38:47Z,25.28388,R+25,Hyde-Smith +25,republican,mississippi,2020-11-16T00:44:48.938263Z
28025,Clay,10296,2007,14,14,Merged into voters' home precincts and released with cumulative results,100,10296,>98%,>98% reported,edison,10,unknown,,652,,,4006,6171,109,10,822,1164,17,4,2020-11-14T22:23:22Z,21.02758,D+21,Espy +21,democrat,mississippi,2020-11-16T00:44:48.938263Z
28027,Coahoma,8660,0,18,18,Merged into voters' home precincts and released with cumulative results,100,8660,>98%,>98% reported,edison,10,unknown,,,,,2161,6452,46,1,0,0,0,0,2020-11-14T22:25:19Z,49.54965,D+50,Espy +50,democrat,mississippi,2020-11-16T00:44:48.938263Z
28029,Copiah,12915,0,19,19,None,100,12915,>98%,>98% reported,edison,10,unknown,,542,,,6062,6730,118,5,0,0,0,0,2020-11-14T22:27:34Z,5.17228,D+5,Espy +5,democrat,mississippi,2020-11-16T00:44:48.938263Z
28031,Covington,9306,0,14,15,Merged into voters' home precincts and released with cumulative results,100,9101,>98%,>98% reported,edison,2,unknown,,806,,,5566,3602,128,10,0,0,0,0,2020-11-14T16:38:52Z,21.10466,R+21,Hyde-Smith +21,republican,mississippi,2020-11-16T00:44:48.938263Z
28033,DeSoto,74860,0,41,41,Merged into voters' home precincts and released with cumulative results,100,72373,>98%,>98% reported,edison,4,unknown,,1400,,,42559,30508,1738,55,0,0,0,0,2020-11-14T16:38:52Z,16.09805,R+16,Hyde-Smith +16,republican,mississippi,2020-11-16T00:44:48.938263Z
28035,Forrest,31676,0,34,34,None,100,31726,>98%,>98% reported,edison,10,unknown,,1294,,,16079,14871,695,31,0,0,0,0,2020-11-14T22:29:54Z,3.81361,R+4,Hyde-Smith +4,republican,mississippi,2020-11-16T00:44:48.938263Z
28037,Franklin,4464,0,14,14,None,100,4464,>98%,>98% reported,edison,10,unknown,,530,,,2833,1570,54,7,0,0,0,0,2020-11-14T22:32:18Z,28.29301,R+28,Hyde-Smith +28,republican,mississippi,2020-11-16T00:44:48.938263Z
28039,George,10922,0,22,22,Released as a separate subtotal at the end of tabulation,99,11064,>98%,>98% reported,edison,10,unknown,,208,,,8811,1844,260,7,0,0,0,0,2020-11-14T22:34:39Z,63.78868,R+64,Hyde-Smith +64,republican,mississippi,2020-11-16T00:44:48.938263Z
28041,Greene,5726,0,13,13,Released as a precinct at the end of tabulation,98,5816,98%,98% reported,edison,10,unknown,,700,,,4395,1196,129,6,0,0,0,0,2020-11-14T23:06:33Z,55.86797,R+56,Hyde-Smith +56,republican,mississippi,2020-11-16T00:44:48.938263Z
28043,Grenada,7805,0,13,13,None,71,11036,71%,71% reported,edison,2,unknown,,1570,,,4531,3145,125,4,0,0,0,0,2020-11-14T16:38:57Z,17.75785,R+18,Hyde-Smith +18,republican,mississippi,2020-11-16T00:44:48.938263Z
28045,Hancock,20761,0,25,25,None,99,20957,>98%,>98% reported,edison,10,unknown,,860,,,14537,5651,573,0,0,0,0,0,2020-11-14T23:08:07Z,42.80141,R+43,Hyde-Smith +43,republican,mississippi,2020-11-16T00:44:48.938263Z
28047,Harrison,75776,0,53,53,None,100,75865,>98%,>98% reported,edison,10,unknown,,2776,,,43180,30367,2152,77,0,0,0,0,2020-11-14T23:11:38Z,16.90905,R+17,Hyde-Smith +17,republican,mississippi,2020-11-16T00:44:48.938263Z
28049,Hinds,81778,0,108,108,Merged into voters' home precincts and released with cumulative results,70,117140,70%,70% reported,edison,2,unknown,,2988,,,19840,61082,818,38,0,0,0,0,2020-11-14T16:38:59Z,50.43166,D+50,Espy +50,democrat,mississippi,2020-11-16T00:44:48.938263Z
28051,Holmes,6490,0,15,15,None,99,6542,>98%,>98% reported,edison,6,none,,726,,,1066,5384,36,4,0,0,0,0,2020-11-14T16:39:00Z,66.53313,D+67,Espy +67,democrat,mississippi,2020-11-16T00:44:48.938263Z
28053,Humphreys,4163,0,13,13,Merged into voters' home precincts and released with cumulative results,100,4164,>98%,>98% reported,edison,6,all,,214,,,1020,3113,29,1,0,0,0,0,2020-11-14T16:39:00Z,50.27624,D+50,Espy +50,democrat,mississippi,2020-11-16T00:44:48.938263Z
28055,Issaquena,682,0,5,5,None,100,665,>98%,>98% reported,edison,4,all,,64,,,309,367,5,1,0,0,0,0,2020-11-14T16:39:01Z,8.5044,D+9,Espy +9,democrat,mississippi,2020-11-16T00:44:48.938263Z
28057,Itawamba,10681,0,28,28,Merged into voters' home precincts and released with cumulative results,100,10300,>98%,>98% reported,edison,4,some,,362,,,8767,1655,247,12,0,0,0,0,2020-11-14T16:39:02Z,66.58553,R+67,Hyde-Smith +67,republican,mississippi,2020-11-16T00:44:48.938263Z
28059,Jackson,45102,0,32,32,None,100,39881,>98%,>98% reported,edison,6,unknown,,1386,,,30020,13816,1204,62,0,0,0,0,2020-11-14T16:39:03Z,35.92745,R+36,Hyde-Smith +36,republican,mississippi,2020-11-16T00:44:48.938263Z
28061,Jasper,8754,0,17,17,Merged into voters' home precincts and released with cumulative results,100,8754,>98%,>98% reported,edison,10,unknown,,592,,,4102,4556,92,4,0,0,0,0,2020-11-14T23:13:53Z,5.1862,D+5,Espy +5,democrat,mississippi,2020-11-16T00:44:48.938263Z
28065,Jeff Davis,6202,4643,17,17,None,100,6213,>98%,>98% reported,edison,10,unknown,,578,,,2400,3758,44,0,1822,2787,34,0,2020-11-14T23:15:43Z,21.89616,D+22,Espy +22,democrat,mississippi,2020-11-16T00:44:48.938263Z
28063,Jefferson,3913,0,12,12,None,100,3742,>98%,>98% reported,edison,4,some,,600,,,475,3426,12,0,0,0,0,0,2020-11-14T16:39:05Z,75.41528,D+75,Espy +75,democrat,mississippi,2020-11-16T00:44:48.938263Z
28067,Jones,29980,0,37,37,None,100,30091,>98%,>98% reported,edison,10,some,,1822,,,19917,9422,641,0,0,0,0,0,2020-11-14T21:47:15Z,35.00667,R+35,Hyde-Smith +35,republican,mississippi,2020-11-16T00:44:48.938263Z
28069,Kemper,4726,0,14,14,None,100,4732,>98%,>98% reported,edison,10,unknown,,966,,,1720,2965,40,1,0,0,0,0,2020-11-15T03:17:10Z,26.34363,D+26,Espy +26,democrat,mississippi,2020-11-16T00:44:48.938263Z
28071,Lafayette,23365,0,18,18,Merged into voters' home precincts and released with cumulative results,100,23481,>98%,>98% reported,edison,10,some,,2116,,,12127,10806,432,0,0,0,0,0,2020-11-15T03:17:58Z,5.65376,R+6,Hyde-Smith +6,republican,mississippi,2020-11-16T00:44:48.938263Z
28073,Lamar,28469,0,23,23,Released as a separate subtotal at the end of tabulation,100,28526,>98%,>98% reported,edison,10,unknown,,946,,,19588,8157,693,31,0,0,0,0,2020-11-15T03:20:04Z,40.15245,R+40,Hyde-Smith +40,republican,mississippi,2020-11-16T00:44:48.938263Z
28075,Lauderdale,31137,0,40,40,Merged into voters' home precincts and released with cumulative results,100,31266,>98%,>98% reported,edison,10,unknown,,2082,,,17082,13537,501,17,0,0,0,0,2020-11-15T03:22:40Z,11.38517,R+11,Hyde-Smith +11,republican,mississippi,2020-11-16T00:44:48.938263Z
28077,Lawrence,6547,976,24,24,None,100,6547,>98%,>98% reported,edison,6,all,,602,,,4193,2295,56,3,554,415,7,0,2020-11-14T16:39:14Z,28.99038,R+29,Hyde-Smith +29,republican,mississippi,2020-11-16T00:44:48.938263Z
28079,Leake,9209,0,19,19,None,100,9209,>98%,>98% reported,edison,10,unknown,,646,,,4991,4123,92,3,0,0,0,0,2020-11-15T03:24:56Z,9.42556,R+9,Hyde-Smith +9,republican,mississippi,2020-11-16T00:44:48.938263Z
28081,Lee,31657,0,36,36,Merged into voters' home precincts and released with cumulative results,82,38837,82%,82% reported,edison,4,none,,1452,,,19938,10996,680,43,0,0,0,0,2020-11-14T16:39:15Z,28.24652,R+28,Hyde-Smith +28,republican,mississippi,2020-11-16T00:44:48.938263Z
28083,Leflore,8181,0,18,18,None,100,8181,>98%,>98% reported,edison,6,none,,646,,,2434,5693,52,2,0,0,0,0,2020-11-14T16:39:15Z,39.83621,D+40,Espy +40,democrat,mississippi,2020-11-16T00:44:48.938263Z
28085,Lincoln,16810,0,30,30,None,100,16818,>98%,>98% reported,edison,10,unknown,,1042,,,11378,5256,168,8,0,0,0,0,2020-11-15T03:27:01Z,36.4188,R+36,Hyde-Smith +36,republican,mississippi,2020-11-16T00:44:48.938263Z
28087,Lowndes,27237,26957,20,20,None,100,27273,>98%,>98% reported,edison,10,unknown,,1206,,,13010,13843,369,15,12918,13657,367,15,2020-11-15T03:29:34Z,3.05834,D+3,Espy +3,democrat,mississippi,2020-11-16T00:44:48.938263Z
28089,Madison,45773,0,43,43,None,100,45773,>98%,>98% reported,edison,6,none,,2144,,,25209,19790,736,38,0,0,0,0,2020-11-14T16:39:18Z,11.83886,R+12,Hyde-Smith +12,republican,mississippi,2020-11-16T00:44:48.938263Z
28091,Marion,12191,0,22,22,None,100,12194,>98%,>98% reported,edison,10,unknown,,980,,,7821,4177,187,6,0,0,0,0,2020-11-15T03:31:50Z,29.8909,R+30,Hyde-Smith +30,republican,mississippi,2020-11-16T00:44:48.938263Z
28093,Marshall,12962,0,24,24,Merged into voters' home precincts and released with cumulative results,82,15811,82%,82% reported,edison,2,none,,920,,,6004,6764,192,2,0,0,0,0,2020-11-14T16:39:20Z,5.86329,D+6,Espy +6,democrat,mississippi,2020-11-16T00:44:48.938263Z
28095,Monroe,14382,0,26,26,None,80,17897,80%,80% reported,edison,4,none,,978,,,9033,5056,284,9,0,0,0,0,2020-11-14T16:39:21Z,27.65262,R+28,Hyde-Smith +28,republican,mississippi,2020-11-16T00:44:48.938263Z
28097,Montgomery,5091,0,15,15,None,100,5091,>98%,>98% reported,edison,10,unknown,,726,,,2738,2264,86,3,0,0,0,0,2020-11-15T03:34:07Z,9.31055,R+9,Hyde-Smith +9,republican,mississippi,2020-11-16T00:44:48.938263Z
28099,Neshoba,11618,0,27,27,None,100,11653,>98%,>98% reported,edison,4,all,,468,,,7788,3589,234,7,0,0,0,0,2020-11-14T16:39:23Z,36.14219,R+36,Hyde-Smith +36,republican,mississippi,2020-11-16T00:44:48.938263Z
28101,Newton,10129,0,16,16,Merged into voters' home precincts and released with cumulative results,99,10189,>98%,>98% reported,edison,10,unknown,,568,,,6659,3290,176,4,0,0,0,0,2020-11-15T03:36:18Z,33.26093,R+33,Hyde-Smith +33,republican,mississippi,2020-11-16T00:44:48.938263Z
28103,Noxubee,5337,1282,8,8,Merged into voters' home precincts and released with cumulative results,100,5341,>98%,>98% reported,edison,10,unknown,,382,,,1178,4138,21,0,171,1108,3,0,2020-11-15T03:38:34Z,55.46187,D+55,Espy +55,democrat,mississippi,2020-11-16T00:44:48.938263Z
28105,Oktibbeha,19706,0,20,20,Released as a separate subtotal at the end of tabulation,100,17645,>98%,>98% reported,edison,2,some,,1134,,,8561,10828,311,6,0,0,0,0,2020-11-14T16:39:27Z,11.50411,D+12,Espy +12,democrat,mississippi,2020-11-16T00:44:48.938263Z
28107,Panola,15610,0,21,21,Merged into voters' home precincts AFTER election night,100,15635,>98%,>98% reported,edison,10,unknown,,1296,,,7425,7953,220,12,0,0,0,0,2020-11-15T03:40:40Z,3.38245,D+3,Espy +3,democrat,mississippi,2020-11-16T00:44:48.938263Z
28109,Pearl River,23669,0,26,26,Merged into voters' home precincts and released with cumulative results,98,24056,98%,98% reported,edison,10,unknown,,1048,,,17814,5053,780,22,0,0,0,0,2020-11-15T03:42:49Z,53.9144,R+54,Hyde-Smith +54,republican,mississippi,2020-11-16T00:44:48.938263Z
28111,Perry,5902,0,15,15,Merged into voters' home precincts and released with cumulative results,100,5922,>98%,>98% reported,edison,10,unknown,,400,,,4204,1555,142,1,0,0,0,0,2020-11-15T03:44:30Z,44.88309,R+45,Hyde-Smith +45,republican,mississippi,2020-11-16T00:44:48.938263Z
28113,Pike,17362,0,25,25,None,100,17362,>98%,>98% reported,edison,10,some,,1376,,,8044,9048,257,13,0,0,0,0,2020-11-15T03:45:12Z,5.78274,D+6,Espy +6,democrat,mississippi,2020-11-16T00:44:48.938263Z
28115,Pontotoc,14317,0,28,28,Merged into voters' home precincts and released with cumulative results,100,14377,>98%,>98% reported,edison,10,unknown,,602,,,10803,3164,337,13,0,0,0,0,2020-11-15T03:47:43Z,53.35615,R+53,Hyde-Smith +53,republican,mississippi,2020-11-16T00:44:48.938263Z
28117,Prentiss,10535,0,15,15,None,99,10588,>98%,>98% reported,edison,10,unknown,,438,,,7603,2694,227,11,0,0,0,0,2020-11-15T03:49:31Z,46.59706,R+47,Hyde-Smith +47,republican,mississippi,2020-11-16T00:44:48.938263Z
28119,Quitman,3218,0,10,10,Merged into voters' home precincts and released with cumulative results,100,3218,>98%,>98% reported,edison,6,none,,1586,,,878,2292,48,0,0,0,0,0,2020-11-14T16:39:32Z,43.94034,D+44,Espy +44,democrat,mississippi,2020-11-16T00:44:48.938263Z
28121,Rankin,70481,0,48,48,None,100,70655,>98%,>98% reported,edison,10,some,,3512,,,48502,20315,1664,0,0,0,0,0,2020-11-14T21:45:07Z,39.99234,R+40,Hyde-Smith +40,republican,mississippi,2020-11-16T00:44:48.938263Z
28123,Scott,10734,0,23,23,None,100,10744,>98%,>98% reported,edison,10,unknown,,356,,,5933,4649,151,1,0,0,0,0,2020-11-15T03:52:29Z,11.96199,R+12,Hyde-Smith +12,republican,mississippi,2020-11-16T00:44:48.938263Z
28125,Sharkey,2181,0,10,10,Released with cumulative results periodically election night,100,2183,>98%,>98% reported,edison,10,unknown,,144,,,663,1511,7,0,0,0,0,0,2020-11-15T03:54:13Z,38.88125,D+39,Espy +39,democrat,mississippi,2020-11-16T00:44:48.938263Z
28127,Simpson,11825,0,23,23,None,100,11825,>98%,>98% reported,edison,10,unknown,,558,,,7381,4303,138,3,0,0,0,0,2020-11-15T03:56:11Z,26.0296,R+26,Hyde-Smith +26,republican,mississippi,2020-11-16T00:44:48.938263Z
28129,Smith,8309,0,18,18,Merged into voters' home precincts and released with cumulative results,100,8327,>98%,>98% reported,edison,10,unknown,,678,,,6202,1977,130,0,0,0,0,0,2020-11-15T03:58:13Z,50.84848,R+51,Hyde-Smith +51,republican,mississippi,2020-11-16T00:44:48.938263Z
28131,Stone,6527,0,15,15,Merged into voters' home precincts and released with cumulative results,100,6546,>98%,>98% reported,edison,6,all,,338,,,4914,1435,178,0,0,0,0,0,2020-11-14T16:39:37Z,53.30167,R+53,Hyde-Smith +53,republican,mississippi,2020-11-16T00:44:48.938263Z
28133,Sunflower,9624,0,17,17,None,100,9478,>98%,>98% reported,edison,4,unknown,,234,,,2609,6973,42,0,0,0,0,0,2020-11-14T16:39:38Z,45.34497,D+45,Espy +45,democrat,mississippi,2020-11-16T00:44:48.938263Z
28135,Tallahatchie,5690,0,21,21,Merged into voters' home precincts and released with cumulative results,100,5691,>98%,>98% reported,edison,10,unknown,,916,,,2309,3316,64,1,0,0,0,0,2020-11-14T16:39:38Z,17.69772,D+18,Espy +18,democrat,mississippi,2020-11-16T00:44:48.938263Z
28137,Tate,13032,0,20,20,None,99,13101,>98%,>98% reported,edison,10,unknown,,602,,,8071,4694,256,11,0,0,0,0,2020-11-15T04:18:29Z,25.91314,R+26,Hyde-Smith +26,republican,mississippi,2020-11-16T00:44:48.938263Z
28139,Tippah,10034,0,24,24,None,99,10102,>98%,>98% reported,edison,10,unknown,,540,,,7394,2432,208,0,0,0,0,0,2020-11-15T04:20:23Z,49.45186,R+49,Hyde-Smith +49,republican,mississippi,2020-11-16T00:44:48.938263Z
28141,Tishomingo,8983,0,14,14,Merged into voters' home precincts and released with cumulative results,100,8855,>98%,>98% reported,edison,2,none,,594,,,7149,1575,252,7,0,0,0,0,2020-11-14T16:38:24Z,62.05054,R+62,Hyde-Smith +62,republican,mississippi,2020-11-16T00:44:48.938263Z
28143,Tunica,3573,0,12,12,Merged into voters' home precincts and released with cumulative results,100,3573,>98%,>98% reported,edison,10,unknown,,230,,,814,2717,42,0,0,0,0,0,2020-11-15T04:22:51Z,53.26057,D+53,Espy +53,democrat,mississippi,2020-11-16T00:44:48.938263Z
28145,Union,12656,0,20,20,Merged into voters' home precincts and released with cumulative results,100,12683,>98%,>98% reported,edison,10,none,,700,,,9572,2660,424,0,0,0,0,0,2020-11-15T04:24:11Z,54.61441,R+55,Hyde-Smith +55,republican,mississippi,2020-11-16T00:44:48.938263Z
28147,Walthall,5696,0,20,20,None,77,7351,77%,77% reported,edison,2,unknown,,466,,,3254,2367,71,4,0,0,0,0,2020-11-14T16:38:30Z,15.57233,R+16,Hyde-Smith +16,republican,mississippi,2020-11-16T00:44:48.938263Z
28149,Warren,21112,0,23,23,None,100,20826,>98%,>98% reported,edison,2,unknown,,1150,,,9783,11084,244,1,0,0,0,0,2020-11-14T16:38:31Z,6.16237,D+6,Espy +6,democrat,mississippi,2020-11-16T00:44:48.938263Z
28151,Washington,10505,0,19,19,None,63,16642,63%,63% reported,edison,4,unknown,,914,,,3810,6596,90,9,0,0,0,0,2020-11-14T16:38:32Z,26.5207,D+27,Espy +27,democrat,mississippi,2020-11-16T00:44:48.938263Z
28153,Wayne,10087,0,22,22,Merged into voters' home precincts and released with cumulative results,100,10087,>98%,>98% reported,edison,10,unknown,,850,,,5984,3954,144,5,0,0,0,0,2020-11-15T04:26:09Z,20.12491,R+20,Hyde-Smith +20,republican,mississippi,2020-11-16T00:44:48.938263Z
28155,Webster,5384,0,17,17,Merged into voters' home precincts and released with cumulative results,100,5402,>98%,>98% reported,edison,10,unknown,,262,,,4067,1198,113,6,0,0,0,0,2020-11-15T04:28:03Z,53.28752,R+53,Hyde-Smith +53,republican,mississippi,2020-11-16T00:44:48.938263Z
28157,Wilkinson,4045,0,9,9,None,99,4096,>98%,>98% reported,edison,2,none,,326,,,1282,2683,79,1,0,0,0,0,2020-11-14T16:38:34Z,34.63535,D+35,Espy +35,democrat,mississippi,2020-11-16T00:44:48.938263Z
28159,Winston,9204,0,12,12,Merged into voters' home precincts and released with cumulative results,96,9569,96%,96% reported,edison,2,some,,794,,,4820,4267,114,3,0,0,0,0,2020-11-14T16:38:35Z,6.00826,R+6,Hyde-Smith +6,republican,mississippi,2020-11-16T00:44:48.938263Z
28161,Yalobusha,6512,0,12,12,None,100,6538,>98%,>98% reported,edison,10,unknown,,552,,,3415,3005,88,4,0,0,0,0,2020-11-15T04:29:58Z,6.29607,R+6,Hyde-Smith +6,republican,mississippi,2020-11-16T00:44:48.938263Z
28163,Yazoo,9001,0,23,23,Merged into voters' home precincts and released with cumulative results,92,9809,92%,92% reported,edison,2,none,,470,,,4112,4811,74,4,0,0,0,0,2020-11-14T16:38:37Z,7.7658,D+8,Espy +8,democrat,mississippi,2020-11-16T00:44:48.938263Z
