fips,name,votes,absentee_votes,reporting,precincts,absentee_method,eevp,tot_exp_vote,eevp_value,eevp_display,eevp_source,turnout_stage,absentee_count_progress,absentee_outstanding,absentee_max_ballots,provisional_outstanding,provisional_count_progress,results_bidenj,results_trumpd,results_jorgensenj,results_hawkinsh,results_la_rivag,results_de_la_fuenter,results_write_ins,results_absentee_bidenj,results_absentee_trumpd,results_absentee_jorgensenj,results_absentee_hawkinsh,results_absentee_la_rivag,results_absentee_de_la_fuenter,results_absentee_write_ins,last_updated,leader_margin_value,leader_margin_display,leader_margin_name_display,leader_party_id,margin2020,votes2016,margin2016,votes2012,margin2012,state,retrieved_time
06021,Glenn,10890,5134,74,74,Released as a separate subtotal as first report of the night,100,10796,>98%,>98% reported,edison,4,unknown,,11067,,,3815,6854,120,32,32,37,,1963,3069,52,14,18,18,,2020-11-16T15:47:43Z,27.90634,R+28,Trump +28,republican,27.90634,9470,28.8,9211,25.31,california,2020-11-17T00:41:43.092236Z
06023,Humboldt,56448,37861,55,66,Released as a separate subtotal as first report of the night,84,67540,84%,84% reported,edison,2,some,,48283,,,37367,17474,774,443,211,179,,26616,10319,428,257,134,107,,2020-11-16T15:47:44Z,35.24128,D+35,Biden +35,democrat,-35.24128,60014,-24.7,57470,-27.2,california,2020-11-17T00:41:43.092236Z
06025,Imperial,47752,27661,218,218,Released separately AFTER election night,87,54824,87%,87% reported,edison,4,some,,31600,,,29709,17063,314,199,229,238,,18837,8298,161,99,130,136,,2020-11-16T15:47:44Z,26.48266,D+26,Biden +26,democrat,-26.48266,48091,-41.5,38565,-32.05,california,2020-11-17T00:41:43.092236Z
06027,Inyo,9460,5305,21,21,Merged into voters' home precincts and released with cumulative results,100,9218,>98%,>98% reported,edison,4,all,,8286,,,4623,4611,128,45,22,31,,3091,2097,67,26,7,17,,2020-11-16T15:47:45Z,0.12685,D+0.13,Biden +0.13,democrat,-0.12685,8179,13.4,8036,11.42,california,2020-11-17T00:41:43.092236Z
06029,Kern,276834,126942,690,694,Released as a separate subtotal as first report of the night,99,278346,>98%,>98% reported,edison,4,unknown,,202125,,,121930,148297,3596,995,936,1080,,66392,57804,1418,465,429,434,,2020-11-16T15:47:46Z,9.52448,R+10,Trump +10,republican,9.52448,244163,12.7,221472,16.76,california,2020-11-17T00:41:43.092236Z
06031,Kings,41933,32998,96,96,Released as a separate subtotal as first report of the night,100,38663,>98%,>98% reported,edison,4,unknown,,38870,,,17729,23169,575,120,165,175,,14079,18218,390,77,120,114,,2020-11-16T15:47:47Z,12.97308,R+13,Trump +13,republican,12.97308,34310,13,31418,14.93,california,2020-11-17T00:41:43.092236Z
06033,Lake,11038,0,28,70,Released as a separate subtotal as first report of the night,40,27936,40%,40% reported,edison,2,unknown,,23517,,,6874,3955,94,71,18,26,,0,0,0,0,0,0,,2020-11-16T15:47:47Z,26.44501,D+26,Biden +26,democrat,-26.44501,24684,-3.6,23391,-16.94,california,2020-11-17T00:41:43.092236Z
06035,Lassen,11779,0,56,57,Released as a separate subtotal as first report of the night,97,12138,97%,97% reported,edison,2,unknown,,12965,,,2772,8798,137,31,16,25,,0,0,0,0,0,0,,2020-11-16T15:47:48Z,51.15884,R+51,Trump +51,republican,51.15884,10699,50,10683,39.72,california,2020-11-17T00:41:43.092236Z
06037,Los Angeles,4188764,2857809,3383,3383,Released as a separate subtotal as first report of the night,100,3915111,>98%,>98% reported,edison,4,all,,1561325,,,2980478,1121538,34762,21184,15423,15379,,2090279,720484,19435,12001,8012,7598,,2020-11-16T15:47:49Z,44.3792,D+44,Biden +44,democrat,-44.3792,3434308,-49.3,3181067,-41.86,california,2020-11-17T00:41:43.092236Z
06039,Madera,53036,35718,72,72,Released as a separate subtotal as first report of the night,100,49148,>98%,>98% reported,edison,4,all,,39467,,,22814,29065,613,214,160,170,,16495,18520,372,131,86,114,,2020-11-16T15:47:50Z,11.78633,R+12,Trump +12,republican,11.78633,43507,14.5,39866,17.14,california,2020-11-17T00:41:43.092236Z
06041,Marin,153475,0,108,112,Other,97,158771,97%,97% reported,edison,2,unknown,,140974,,,126652,24007,1494,705,251,366,,0,0,0,0,0,0,,2020-11-16T15:47:51Z,66.8806,D+67,Biden +67,democrat,-66.8806,140683,-61.8,134516,-51.31,california,2020-11-17T00:41:43.092236Z
06043,Mariposa,10280,8259,25,25,Other,100,10229,>98%,>98% reported,edison,4,all,,8458,,,4088,5950,155,39,22,26,,3610,4480,109,28,13,19,,2020-11-16T15:47:52Z,18.11284,R+18,Trump +18,republican,18.11284,8877,23.2,9000,18.24,california,2020-11-17T00:41:43.092236Z
06045,Mendocino,25171,0,147,250,Released as a separate subtotal as first report of the night,59,42724,59%,59% reported,edison,2,unknown,,46454,,,18303,6312,248,179,90,39,,0,0,0,0,0,0,,2020-11-16T15:47:52Z,47.63816,D+48,Biden +48,democrat,-47.63816,37915,-29.5,35017,-38.65,california,2020-11-17T00:41:43.092236Z
06047,Merced,88533,0,268,268,Released as a separate subtotal as first report of the night,100,80699,>98%,>98% reported,edison,2,unknown,,52923,,,47861,38568,926,382,419,377,,0,0,0,0,0,0,,2020-11-16T15:47:52Z,10.49665,D+10,Biden +10,democrat,-10.49665,71127,-12.1,62057,-8.74,california,2020-11-17T00:41:43.092236Z
06049,Modoc,3805,0,19,22,Released as a separate subtotal as first report of the night,84,4539,84%,84% reported,edison,2,unknown,,4538,,,1063,2675,31,14,10,12,,0,0,0,0,0,0,,2020-11-16T15:47:53Z,42.36531,R+42,Trump +42,republican,42.36531,3843,47.3,3986,41.8,california,2020-11-17T00:41:43.092236Z
06051,Mono,6713,4958,12,12,Merged into voters' home precincts AFTER election night,100,6015,>98%,>98% reported,edison,4,unknown,,5003,,,3998,2504,126,42,18,25,,3215,1590,92,32,9,20,,2020-11-16T15:47:54Z,22.25533,D+22,Biden +22,democrat,-22.25533,5281,-12.5,5181,-8.65,california,2020-11-17T00:41:43.092236Z
06053,Monterey,160205,112564,188,188,Released as a separate subtotal as first report of the night,100,152085,>98%,>98% reported,edison,4,some,,140518,,,111656,45031,1770,730,473,545,,81854,28604,1063,453,274,316,,2020-11-16T15:47:56Z,41.58734,D+42,Biden +42,democrat,-41.58734,133408,-40.6,123518,-36.86,california,2020-11-17T00:41:43.092236Z
06055,Napa,67847,42386,185,191,Other,97,69964,97%,97% reported,edison,4,all,,82274,,,46962,19388,844,292,144,217,,31270,10392,383,166,71,104,,2020-11-16T15:47:58Z,40.64144,D+41,Biden +41,democrat,-40.64144,61372,-35.5,56968,-28.69,california,2020-11-17T00:41:43.092236Z
06057,Nevada,62352,26010,111,111,Other,100,62626,>98%,>98% reported,edison,4,all,,61400,,,34959,25864,889,322,135,183,,16019,9588,211,87,52,53,,2020-11-16T15:47:59Z,14.58654,D+15,Biden +15,democrat,-14.58654,54935,-4.9,51676,0.63,california,2020-11-17T00:41:43.092236Z
06059,Orange,1517258,1086838,1795,1795,Released as a separate subtotal as first report of the night,100,1365174,>98%,>98% reported,edison,4,all,,929898,,,811916,674231,17273,5799,3416,4623,,643287,422926,11619,3986,2116,2904,,2020-11-16T15:47:59Z,9.07459,D+9,Biden +9,democrat,-9.07459,1197521,-8.6,1122664,6.23,california,2020-11-17T00:41:43.092236Z
06061,Placer,225001,0,127,127,Released as a separate subtotal as first report of the night,100,208436,>98%,>98% reported,edison,4,all,,184938,,,102749,116910,3727,738,319,558,,0,0,0,0,0,0,,2020-11-16T15:48:00Z,6.29375,R+6,Trump +6,republican,6.29375,186024,11.6,171322,19.32,california,2020-11-17T00:41:43.092236Z
06063,Plumas,10950,0,29,29,Other,96,11409,96%,96% reported,edison,4,unknown,,11534,,,4465,6247,142,38,25,30,3,0,0,0,0,0,0,0,2020-11-16T15:48:00Z,16.27397,R+16,Trump +16,republican,16.27397,9850,19.9,10047,16.87,california,2020-11-17T00:41:43.092236Z
06065,Riverside,869786,391521,864,864,Released as a separate subtotal as first report of the night,100,856586,>98%,>98% reported,edison,4,unknown,,594424,,,463241,390053,8484,2891,2279,2838,,222328,163191,3094,1068,834,1006,,2020-11-16T15:48:01Z,8.41448,D+8,Biden +8,democrat,-8.41448,751391,-5.4,661907,-1.65,california,2020-11-17T00:41:43.092236Z
06067,Sacramento,653395,0,677,677,Released as a separate subtotal as first report of the night,100,324230,>98%,>98% reported,edison,4,all,,489638,,,402630,234854,8636,2909,2097,2269,,0,0,0,0,0,0,,2020-11-16T15:48:01Z,25.67758,D+26,Biden +26,democrat,-25.67758,562285,-24.2,516809,-18.96,california,2020-11-17T00:41:43.092236Z
06069,San Benito,28317,21132,54,54,Released as a separate subtotal as first report of the night,100,24993,>98%,>98% reported,edison,4,unknown,,19926,,,17315,10412,337,89,81,83,,13404,7323,238,58,60,49,,2020-11-16T15:48:02Z,24.37758,D+24,Biden +24,democrat,-24.37758,22122,-21.2,19044,-20.65,california,2020-11-17T00:41:43.092236Z
06071,San Bernardino,800580,342615,2327,2327,Released as a separate subtotal as first report of the night,100,745541,>98%,>98% reported,edison,2,some,,453259,,,434162,348675,8346,3412,2854,3131,,218798,117385,2992,1329,1033,1078,,2020-11-16T15:48:03Z,10.67813,D+11,Biden +11,democrat,-10.67813,653983,-10.6,581517,-7.35,california,2020-11-17T00:41:43.092236Z
06073,San Diego,1596340,1399950,1414,1414,Released as a separate subtotal as first report of the night,100,1489296,>98%,>98% reported,edison,2,some,,1080011,,,961609,597938,21287,7383,2851,5272,,881463,486575,18490,6566,2409,4447,,2020-11-16T15:48:03Z,22.78155,D+23,Biden +23,democrat,-22.78155,1311618,-19.6,1192282,-7.57,california,2020-11-17T00:41:43.092236Z
06075,San Francisco,440418,318178,580,609,Released as a separate subtotal as first report of the night,95,462603,95%,95% reported,edison,4,all,,309114,,,375630,55988,3261,2762,1529,1248,,278413,34477,1911,1721,974,682,,2020-11-16T15:48:04Z,72.57696,D+73,Biden +73,democrat,-72.57696,408541,-75.2,361209,-70.5,california,2020-11-17T00:41:43.092236Z
06077,San Joaquin,229842,0,186,207,None,90,255549,90%,90% reported,edison,2,unknown,,212698,,,130522,94693,2216,806,721,884,,0,0,0,0,0,0,,2020-11-16T15:48:05Z,15.58853,D+16,Biden +16,democrat,-15.58853,227002,-14.2,204697,-13.7,california,2020-11-17T00:41:43.092236Z
06079,San Luis Obispo,156562,111693,112,112,Released as a separate subtotal as first report of the night,100,116049,>98%,>98% reported,edison,4,all,,128384,,,86829,65907,2352,769,268,437,,67651,41853,1290,477,152,270,,2020-11-16T15:48:06Z,13.3634,D+13,Biden +13,democrat,-13.3634,137202,-8,125638,-1.03,california,2020-11-17T00:41:43.092236Z
06081,San Mateo,370072,227577,403,403,Released as a separate subtotal as first report of the night,100,358398,>98%,>98% reported,edison,4,all,,271008,,,288333,74756,3500,1575,784,1124,,187578,36584,1715,806,378,516,,2020-11-16T15:48:07Z,57.71228,D+58,Biden +58,democrat,-57.71228,314384,-57.2,285720,-46.66,california,2020-11-17T00:41:43.092236Z
06083,Santa Barbara,194378,0,218,226,Released as a separate subtotal as first report of the night,96,201536,96%,96% reported,edison,4,unknown,,155496,,,126419,63583,2317,889,489,681,,0,0,0,0,0,0,,2020-11-16T15:48:09Z,32.3267,D+32,Biden +32,democrat,-32.3267,178878,-28.4,163320,-18.08,california,2020-11-17T00:41:43.092236Z
06085,Santa Clara,842725,0,596,596,Released as a separate subtotal as first report of the night,100,802228,>98%,>98% reported,edison,4,some,,732616,,,612786,212214,9008,4000,2119,2598,,0,0,0,0,0,0,,2020-11-16T20:35:44Z,47.53294,D+48,Biden +48,democrat,-47.53294,703709,-52.1,643091,-42.91,california,2020-11-17T00:41:43.092236Z
06087,Santa Cruz,143757,0,164,168,Released as a separate subtotal as first report of the night,98,146856,98%,98% reported,edison,4,some,,102995,,,113487,26688,1688,1055,410,429,,0,0,0,0,0,0,,2020-11-16T23:35:43Z,60.37897,D+60,Biden +60,democrat,-60.37897,130012,-56,120095,-55.59,california,2020-11-17T00:41:43.092236Z
06089,Shasta,90225,0,96,97,Released as a separate subtotal as first report of the night,99,91260,>98%,>98% reported,edison,2,unknown,,77694,,,29312,58886,1222,360,181,264,,0,0,0,0,0,0,,2020-11-16T15:48:10Z,32.77805,R+33,Trump +33,republican,32.77805,81024,36.4,76335,29.15,california,2020-11-17T00:41:43.092236Z
06091,Sierra,1930,0,21,23,Other,93,2086,93%,93% reported,edison,2,unknown,,2915,,,730,1142,27,13,6,12,,0,0,0,0,0,0,,2020-11-16T15:48:11Z,21.34715,R+21,Trump +21,republican,21.34715,1858,24.1,1795,22.45,california,2020-11-17T00:41:43.092236Z
06093,Siskiyou,23420,0,64,64,Released as a separate subtotal as first report of the night,100,23361,>98%,>98% reported,edison,2,unknown,,21928,,,9582,13272,317,116,54,79,,0,0,0,0,0,0,,2020-11-16T15:48:11Z,15.75576,R+16,Trump +16,republican,15.75576,20493,20,19910,15.22,california,2020-11-17T00:41:43.092236Z
06095,Solano,204827,0,348,348,Released as a separate subtotal as first report of the night,100,189369,>98%,>98% reported,edison,2,unknown,,140931,,,131078,68925,2461,952,621,790,,0,0,0,0,0,0,,2020-11-16T15:48:12Z,30.34414,D+30,Biden +30,democrat,-30.34414,168150,-30,152444,-29.32,california,2020-11-17T00:41:43.092236Z
06097,Sonoma,263691,0,668,668,Released as a separate subtotal as first report of the night,100,263628,>98%,>98% reported,edison,4,all,,248885,,,197010,60355,3348,1461,714,803,,0,0,0,0,0,0,,2020-11-16T15:48:12Z,51.82392,D+52,Biden +52,democrat,-51.82392,233303,-46.7,216508,-45.8,california,2020-11-17T00:41:43.092236Z
06099,Stanislaus,210013,137525,192,192,Released as a precinct as first report of the night,100,196246,>98%,>98% reported,edison,4,some,,171363,,,103459,101792,2433,729,704,896,,72651,62194,1341,440,392,507,,2020-11-16T15:48:13Z,0.79376,D+0.79,Biden +0.79,democrat,-0.79376,174406,-1.8,155369,-2.75,california,2020-11-17T00:41:43.092236Z
06101,Sutter,41694,0,45,45,"Released as first report, then NOT included in cumulative results",100,38216,>98%,>98% reported,edison,4,all,,34061,,,16961,23864,506,131,112,120,,0,0,0,0,0,0,,2020-11-16T15:48:13Z,16.55634,R+17,Trump +17,republican,16.55634,33824,15.1,31026,19.11,california,2020-11-17T00:41:43.092236Z
06103,Tehama,26826,0,45,46,Released as a separate subtotal as first report of the night,98,27255,98%,98% reported,edison,2,unknown,,24366,,,8493,17739,359,80,58,97,,0,0,0,0,0,0,,2020-11-16T15:48:14Z,34.46656,R+34,Trump +34,republican,34.46656,23908,36.3,22977,27.42,california,2020-11-17T00:41:43.092236Z
06105,Trinity,6252,5048,24,25,None,96,6482,96%,96% reported,edison,4,unknown,,6488,,,2848,3185,117,50,25,27,,2383,2513,86,30,13,23,,2020-11-16T23:35:43Z,5.39028,R+5,Trump +5,republican,5.39028,5784,10.3,5674,0.74,california,2020-11-17T00:41:43.092236Z
06107,Tulare,144448,81532,271,271,Released as a separate subtotal as first report of the night,100,128061,>98%,>98% reported,edison,4,unknown,,98048,,,65056,76315,1474,464,527,612,0,39863,40156,676,264,268,305,0,2020-11-16T15:48:16Z,7.7945,R+8,Trump +8,republican,7.7945,114102,9.4,101100,15.04,california,2020-11-17T00:41:43.092236Z
06109,Tuolumne,29820,0,73,73,Other,100,29103,>98%,>98% reported,edison,2,unknown,,30744,,,11808,17302,426,139,58,87,,0,0,0,0,0,0,,2020-11-16T15:48:16Z,18.42388,R+18,Trump +18,republican,18.42388,25893,21,24687,15.72,california,2020-11-17T00:41:43.092236Z
06111,Ventura,419577,0,695,695,Released as a separate subtotal as first report of the night,100,400968,>98%,>98% reported,edison,2,some,,263890,,,249742,160835,5023,1750,969,1258,,0,0,0,0,0,0,,2020-11-16T15:48:17Z,21.18967,D+21,Biden +21,democrat,-21.18967,356107,-17.4,326974,-7.03,california,2020-11-17T00:41:43.092236Z
06113,Yolo,75023,0,46,58,Released as a separate subtotal as first report of the night,80,93583,80%,80% reported,edison,4,some,,66098,,,53621,19825,790,363,220,204,,0,0,0,0,0,0,,2020-11-16T15:48:17Z,45.04752,D+45,Biden +45,democrat,-45.04752,82090,-41.4,74475,-34.03,california,2020-11-17T00:41:43.092236Z
06115,Yuba,27329,15496,34,34,None,100,26218,>98%,>98% reported,edison,4,unknown,,18752,,,10343,16210,446,115,82,133,,7157,7960,199,71,40,69,,2020-11-16T15:48:18Z,21.46804,R+21,Trump +21,republican,21.46804,22998,22.9,19700,18.09,california,2020-11-17T00:41:43.092236Z
